annee,semestre,carte,anonymat,ue,credit,nom_prenoms,sexe,note,cohorte,filiere
2019-2020,2,B00093,A7AACFFD,MTH1207,2,Zoumana Boureima,M,9.24,2019,IA
2019-2020,2,B00094,A3D5A8AF,MTH1207,2,Coulibaly Daouda,M,20.0,2019,IS
2019-2020,2,B00095,A4830E32,MTH1207,2,Ibrahim SoumaÃ¯la,M,14.56,2019,SRI
2019-2020,2,B00001,A31E1B63,MTH1208,4,Issa Sata,F,9.97,2019,GL
2019-2020,2,B00002,A51D533C,MTH1208,4,Guindo Djibril,M,9.88,2019,GM
2019-2020,2,B00003,AC773862,MTH1208,4,Karim Vieux,M,6.48,2019,GL
2019-2020,2,B00004,A59C175B,MTH1208,4,KantÃ© Salif,M,13.03,2019,IS
2019-2020,2,B00005,A6813438,MTH1208,4,Zouma Souleymane,M,8.57,2019,GM
2019-2020,2,B00006,A5A74F91,MTH1208,4,Tao Djibril,M,11.97,2019,IA
2019-2020,2,B00007,A58A4E30,MTH1208,4,Mamadou Yasmine,F,10.66,2019,GC
2019-2020,2,B00008,A11DDA23,MTH1208,4,Berg AÃ¯da,F,12.39,2019,IS
2019-2020,2,B00009,AD9AB4C2,MTH1208,4,Bakary Youssouf,M,7.32,2019,GL
2019-2020,2,B00010,AD047D3B,MTH1208,4,Sitan FodÃ©,M,10.28,2019,GC
2019-2020,2,B00011,A06439DC,MTH1208,4,Issa AÃ¯ssatou,F,6.65,2019,IA
2019-2020,2,B00012,A4745C6A,MTH1208,4,Zacharie Kadidia,F,12.26,2019,GL
2019-2020,2,B00013,AC06AEEF,MTH1208,4,Aminata Karim,M,7.22,2019,IA
2019-2020,2,B00014,A6C3C7D4,MTH1208,4,DiabatÃ© Ibrahim,M,7.72,2019,GC
2019-2020,2,B00015,ACA0DD76,MTH1208,4,AÃ¯cha AÃ¯ssatou,F,10.48,2019,GE
2019-2020,2,B00016,AFB6D318,MTH1208,4,Gakou Abdoulaye,M,7.26,2019,GC
2019-2020,2,B00017,A785E4DD,MTH1208,4,Lassana Sidi,M,10.93,2019,IA
2019-2020,2,B00018,A36FEB8D,MTH1208,4,Sata Cheick,M,12.99,2019,GM
2019-2020,2,B00019,A8FEBE91,MTH1208,4,Mata Djibril,M,6.12,2019,LT
2019-2020,2,B00020,A1F398C7,MTH1208,4,SidibÃ© M'mah,F,9.69,2019,IA
2019-2020,2,B00021,A5E2718A,MTH1208,4,Halima Kassim,M,9.51,2019,GL
2019-2020,2,B00022,A0E37447,MTH1208,4,Habib Moussa,M,12.37,2019,LT
2019-2020,2,B00023,ABD9F846,MTH1208,4,Berg AÃ¯cha,F,10.79,2019,LT
2019-2020,2,B00024,AC3731B2,MTH1208,4,Gakou Hawa,F,10.29,2019,GL
2019-2020,2,B00025,AF256CB5,MTH1208,4,Rahmatou Assa,F,12.1,2019,GM
2019-2020,2,B00026,A8EB8FDD,MTH1208,4,Nafissa Fatou,F,9.84,2019,IS
2019-2020,2,B00027,A1149066,MTH1208,4,Mata Bakary,M,7.12,2019,IS
2019-2020,2,B00028,A52EC93B,MTH1208,4,Mamadou Rahmatou,F,13.16,2019,IS
2019-2020,2,B00029,AABE3263,MTH1208,4,Koman Nafissa,F,7.03,2019,GL
2019-2020,2,B00030,ACC2EC0E,MTH1208,4,Awa Abdoulaye,M,4.52,2019,GE
2019-2020,2,B00031,AF954601,MTH1208,4,TraorÃ© Sidi,M,4.0,2019,GM
2019-2020,2,B00032,AA2C64E4,MTH1208,4,Nabintou Youssouf,M,13.22,2019,IA
2019-2020,2,B00033,AD17AD4E,MTH1208,4,Djibril Bakary,M,13.04,2019,GC
2019-2020,2,B00034,A901D989,MTH1208,4,Ibrahim Boureima,M,10.21,2019,IS
2019-2020,2,B00035,A7AF5541,MTH1208,4,Sylla Abdoulaye,M,10.59,2019,SRI
2019-2020,2,B00036,AF02D1AB,MTH1208,4,Salimata Elhadj,M,12.47,2019,GC
2019-2020,2,B00037,AE61D142,MTH1208,4,Zacharie Habib,M,11.34,2019,GE
2019-2020,2,B00038,A37165BA,MTH1208,4,Keita FodÃ©,M,6.93,2019,IS
2019-2020,2,B00039,A233A7DD,MTH1208,4,Zoumana Fanta,F,7.16,2019,LT
2019-2020,2,B00040,A8BFE517,MTH1208,4,Kadiatou Mamane,M,12.14,2019,GC
2019-2020,2,B00041,A3031285,MTH1208,4,Barry Ousmane,M,3.7,2019,GC
2019-2020,2,B00042,A44FC3D4,MTH1208,4,Younoussa Boureima,M,11.32,2019,GM
2019-2020,2,B00043,A2DF4567,MTH1208,4,Gakou Fanta,F,15.32,2019,IA
2019-2020,2,B00044,A84C72D9,MTH1208,4,Zouma Fatou,F,11.06,2019,GE
2019-2020,2,B00045,ADF08647,MTH1208,4,Mariam Ibrahim,M,9.02,2019,IS
2019-2020,2,B00046,A4C24F61,MTH1208,4,Yattabaye Abdou,M,10.99,2019,SRI
2019-2020,2,B00047,A9441997,MTH1208,4,DiabatÃ© Mahamadou,M,11.19,2019,GM
2019-2020,2,B00048,A36F6C19,MTH1208,4,KonÃ© Harouna,M,0.31,2019,IA
2019-2020,2,B00049,AC4AAE1D,MTH1208,4,Younoussa Issiaka,M,10.36,2019,LT
2019-2020,2,B00050,AC006A0F,MTH1208,4,Oumou Lassana,M,8.89,2019,GC
2019-2020,2,B00051,A6CA6F44,MTH1208,4,KantÃ© Zacharie,M,7.72,2019,GM
2019-2020,2,B00052,AFBDA9C3,MTH1208,4,Oumou Souleymane,M,9.27,2019,GL
2019-2020,2,B00053,AED7182B,MTH1208,4,Tandja Brahima,M,11.54,2019,GM
2019-2020,2,B00054,A348C74A,MTH1208,4,Keita Alhassane,M,10.8,2019,GE
2019-2020,2,B00055,A98A6D0A,MTH1208,4,ZouolÃ© Amadou,M,7.18,2019,IA
2019-2020,2,B00056,AF699897,MTH1208,4,Salimata Abdoulaye,M,4.28,2019,GL
2019-2020,2,B00057,A44ECF28,MTH1208,4,Gano Mahamadou,M,6.37,2019,SRI
2019-2020,2,B00058,A4235FA3,MTH1208,4,Sali Tidjani,M,10.35,2019,GC
2019-2020,2,B00059,AA094516,MTH1208,4,Karim Oumou,F,7.28,2019,LT
2019-2020,2,B00060,A0CF3098,MTH1208,4,Sacko Bakary,M,10.54,2019,GM
2019-2020,2,B00061,ADC8F01C,MTH1208,4,Oumar Cheick,M,10.2,2019,GL
2019-2020,2,B00062,AC2DBB0B,MTH1208,4,Sacko Ibrahim,M,12.49,2019,GL
2019-2020,2,B00063,A4892699,MTH1208,4,Camara Issiaka,M,5.98,2019,GC
2019-2020,2,B00064,A7F25F9D,MTH1208,4,Lala Awa,F,6.1,2019,GL
2019-2020,2,B00065,A7E4DDDA,MTH1208,4,Makan Vieux,M,5.82,2019,IS
2019-2020,2,B00066,A92B1306,MTH1208,4,Amadou Souleymane,M,20.0,2019,IS
2019-2020,2,B00067,AD6B17D3,MTH1208,4,Zacharie Salimata,F,10.16,2019,IA
2019-2020,2,B00068,A077C012,MTH1208,4,Camara Nouhou,M,7.76,2019,GE
2019-2020,2,B00069,A91FB1D3,MTH1208,4,Souleymane ZÃ©nab,F,10.65,2019,IA
2019-2020,2,B00070,AB0D72CC,MTH1208,4,MaÃ¯ga Kassim,M,8.75,2019,SRI
2019-2020,2,B00071,AF57CB9F,MTH1208,4,Alassane Sada,M,5.63,2019,SRI
2019-2020,2,B00072,A99F0522,MTH1208,4,Tao Rachid,M,11.08,2019,GL
2019-2020,2,B00073,A1DCED28,MTH1208,4,Adama Daouda,M,5.68,2019,GM
2019-2020,2,B00074,A3DF14C2,MTH1208,4,CissÃ© Samba,M,9.29,2019,GM
2019-2020,2,B00075,ABE615E0,MTH1208,4,BÃ¢ Zana,F,4.18,2019,GL
2019-2020,2,B00076,A4CDB493,MTH1208,4,SangarÃ© Abdou,M,15.13,2019,SRI
2019-2020,2,B00077,A224387D,MTH1208,4,Bamba Cheick,M,8.87,2019,IA
2019-2020,2,B00078,AD807E2D,MTH1208,4,Gakou Rahmatou,F,6.57,2019,GE
2019-2020,2,B00079,AEAC2B94,MTH1208,4,Karim Lamine,M,4.55,2019,GE
2019-2020,2,B00080,A079F848,MTH1208,4,Fatoumata Abdoulaye,M,2.23,2019,GL
2019-2020,2,B00081,A49529B1,MTH1208,4,Oumar Mahamane,M,11.3,2019,GL
2019-2020,2,B00082,A908F510,MTH1208,4,KÃ©ita AÃ¯da,F,20.0,2019,LT
2019-2020,2,B00083,A28AF623,MTH1208,4,Fatoumata Younoussa,M,12.57,2019,GL
2019-2020,2,B00084,A92CF342,MTH1208,4,SangarÃ© Modibo,M,13.09,2019,GE
2019-2020,2,B00085,A90BA7D3,MTH1208,4,Bouna Mahamane,M,10.93,2019,IA
2019-2020,2,B00086,AF81BEF9,MTH1208,4,Abdou Sitan,F,11.0,2019,GC
2019-2020,2,B00087,A5F0BCA8,MTH1208,4,Zoumana Boureima,M,9.72,2019,GE
2019-2020,2,B00088,AD9EB73C,MTH1208,4,MaÃ¯ga Ousmane,M,6.33,2019,IA
2019-2020,2,B00089,A61B7FA2,MTH1208,4,Lassana Halima,F,4.37,2019,GC
2019-2020,2,B00090,A3F2C91C,MTH1208,4,Yacouba Issiaka,M,7.0,2019,GM
2019-2020,2,B00091,A73F1B6C,MTH1208,4,DjitÃ© Cheick,M,10.72,2019,IS
2019-2020,2,B00092,AB07F4AF,MTH1208,4,Bamba FodÃ©,M,11.64,2019,GE
2019-2020,2,B00093,A7AACFFD,MTH1208,4,Zoumana Boureima,M,7.55,2019,IA
2019-2020,2,B00094,A3D5A8AF,MTH1208,4,Coulibaly Daouda,M,11.12,2019,IS
2019-2020,2,B00095,A4830E32,MTH1208,4,Ibrahim SoumaÃ¯la,M,6.65,2019,SRI
2019-2020,2,B00001,A31E1B63,INF1209,2,Issa Sata,F,10.67,2019,GL
2019-2020,2,B00002,A51D533C,INF1209,2,Guindo Djibril,M,7.36,2019,GM
2019-2020,2,B00003,AC773862,INF1209,2,Karim Vieux,M,2.44,2019,GL
2019-2020,2,B00004,A59C175B,INF1209,2,KantÃ© Salif,M,9.41,2019,IS
2019-2020,2,B00005,A6813438,INF1209,2,Zouma Souleymane,M,7.73,2019,GM
2019-2020,2,B00006,A5A74F91,INF1209,2,Tao Djibril,M,14.82,2019,IA
2019-2020,2,B00007,A58A4E30,INF1209,2,Mamadou Yasmine,F,14.52,2019,GC
2019-2020,2,B00008,A11DDA23,INF1209,2,Berg AÃ¯da,F,9.36,2019,IS
2019-2020,2,B00009,AD9AB4C2,INF1209,2,Bakary Youssouf,M,10.01,2019,GL
2019-2020,2,B00010,AD047D3B,INF1209,2,Sitan FodÃ©,M,16.38,2019,GC
2019-2020,2,B00011,A06439DC,INF1209,2,Issa AÃ¯ssatou,F,3.73,2019,IA
2019-2020,2,B00012,A4745C6A,INF1209,2,Zacharie Kadidia,F,11.79,2019,GL
2019-2020,2,B00013,AC06AEEF,INF1209,2,Aminata Karim,M,9.01,2019,IA
2019-2020,2,B00014,A6C3C7D4,INF1209,2,DiabatÃ© Ibrahim,M,13.81,2019,GC
2019-2020,2,B00015,ACA0DD76,INF1209,2,AÃ¯cha AÃ¯ssatou,F,10.85,2019,GE
2019-2020,2,B00016,AFB6D318,INF1209,2,Gakou Abdoulaye,M,9.27,2019,GC
2019-2020,2,B00017,A785E4DD,INF1209,2,Lassana Sidi,M,9.79,2019,IA
2019-2020,2,B00018,A36FEB8D,INF1209,2,Sata Cheick,M,11.9,2019,GM
2019-2020,2,B00019,A8FEBE91,INF1209,2,Mata Djibril,M,4.01,2019,LT
2019-2020,2,B00020,A1F398C7,INF1209,2,SidibÃ© M'mah,F,5.76,2019,IA
2019-2020,2,B00021,A5E2718A,INF1209,2,Halima Kassim,M,16.29,2019,GL
2019-2020,2,B00022,A0E37447,INF1209,2,Habib Moussa,M,17.04,2019,LT
2019-2020,2,B00023,ABD9F846,INF1209,2,Berg AÃ¯cha,F,7.76,2019,LT
2019-2020,2,B00024,AC3731B2,INF1209,2,Gakou Hawa,F,12.13,2019,GL
2019-2020,2,B00025,AF256CB5,INF1209,2,Rahmatou Assa,F,9.35,2019,GM
2019-2020,2,B00026,A8EB8FDD,INF1209,2,Nafissa Fatou,F,5.93,2019,IS
2019-2020,2,B00027,A1149066,INF1209,2,Mata Bakary,M,4.62,2019,IS
2019-2020,2,B00028,A52EC93B,INF1209,2,Mamadou Rahmatou,F,7.53,2019,IS
2019-2020,2,B00029,AABE3263,INF1209,2,Koman Nafissa,F,7.01,2019,GL
2019-2020,2,B00030,ACC2EC0E,INF1209,2,Awa Abdoulaye,M,3.94,2019,GE
2019-2020,2,B00031,AF954601,INF1209,2,TraorÃ© Sidi,M,8.12,2019,GM
2019-2020,2,B00032,AA2C64E4,INF1209,2,Nabintou Youssouf,M,14.68,2019,IA
2019-2020,2,B00033,AD17AD4E,INF1209,2,Djibril Bakary,M,12.58,2019,GC
2019-2020,2,B00034,A901D989,INF1209,2,Ibrahim Boureima,M,8.62,2019,IS
2019-2020,2,B00035,A7AF5541,INF1209,2,Sylla Abdoulaye,M,2.52,2019,SRI
2019-2020,2,B00036,AF02D1AB,INF1209,2,Salimata Elhadj,M,13.15,2019,GC
2019-2020,2,B00037,AE61D142,INF1209,2,Zacharie Habib,M,11.81,2019,GE
2019-2020,2,B00038,A37165BA,INF1209,2,Keita FodÃ©,M,8.91,2019,IS
2019-2020,2,B00039,A233A7DD,INF1209,2,Zoumana Fanta,F,13.61,2019,LT
2019-2020,2,B00040,A8BFE517,INF1209,2,Kadiatou Mamane,M,8.93,2019,GC
2019-2020,2,B00041,A3031285,INF1209,2,Barry Ousmane,M,0.0,2019,GC
2019-2020,2,B00042,A44FC3D4,INF1209,2,Younoussa Boureima,M,7.36,2019,GM
2019-2020,2,B00043,A2DF4567,INF1209,2,Gakou Fanta,F,14.61,2019,IA
2019-2020,2,B00044,A84C72D9,INF1209,2,Zouma Fatou,F,13.09,2019,GE
2019-2020,2,B00045,ADF08647,INF1209,2,Mariam Ibrahim,M,7.2,2019,IS
2019-2020,2,B00046,A4C24F61,INF1209,2,Yattabaye Abdou,M,6.46,2019,SRI
2019-2020,2,B00047,A9441997,INF1209,2,DiabatÃ© Mahamadou,M,13.09,2019,GM
2019-2020,2,B00048,A36F6C19,INF1209,2,KonÃ© Harouna,M,0.95,2019,IA
2019-2020,2,B00049,AC4AAE1D,INF1209,2,Younoussa Issiaka,M,10.56,2019,LT
2019-2020,2,B00050,AC006A0F,INF1209,2,Oumou Lassana,M,10.09,2019,GC
2019-2020,2,B00051,A6CA6F44,INF1209,2,KantÃ© Zacharie,M,7.0,2019,GM
2019-2020,2,B00052,AFBDA9C3,INF1209,2,Oumou Souleymane,M,9.72,2019,GL
2019-2020,2,B00053,AED7182B,INF1209,2,Tandja Brahima,M,10.55,2019,GM
2019-2020,2,B00054,A348C74A,INF1209,2,Keita Alhassane,M,10.16,2019,GE
2019-2020,2,B00055,A98A6D0A,INF1209,2,ZouolÃ© Amadou,M,9.88,2019,IA
2019-2020,2,B00056,AF699897,INF1209,2,Salimata Abdoulaye,M,9.31,2019,GL
2019-2020,2,B00057,A44ECF28,INF1209,2,Gano Mahamadou,M,8.43,2019,SRI
2019-2020,2,B00058,A4235FA3,INF1209,2,Sali Tidjani,M,6.87,2019,GC
2019-2020,2,B00059,AA094516,INF1209,2,Karim Oumou,F,5.79,2019,LT
2019-2020,2,B00060,A0CF3098,INF1209,2,Sacko Bakary,M,10.36,2019,GM
2019-2020,2,B00061,ADC8F01C,INF1209,2,Oumar Cheick,M,17.92,2019,GL
2019-2020,2,B00062,AC2DBB0B,INF1209,2,Sacko Ibrahim,M,7.48,2019,GL
2019-2020,2,B00063,A4892699,INF1209,2,Camara Issiaka,M,6.11,2019,GC
2019-2020,2,B00064,A7F25F9D,INF1209,2,Lala Awa,F,6.69,2019,GL
2019-2020,2,B00065,A7E4DDDA,INF1209,2,Makan Vieux,M,8.74,2019,IS
2019-2020,2,B00066,A92B1306,INF1209,2,Amadou Souleymane,M,19.12,2019,IS
2019-2020,2,B00067,AD6B17D3,INF1209,2,Zacharie Salimata,F,11.27,2019,IA
2019-2020,2,B00068,A077C012,INF1209,2,Camara Nouhou,M,7.87,2019,GE
2019-2020,2,B00069,A91FB1D3,INF1209,2,Souleymane ZÃ©nab,F,13.31,2019,IA
2019-2020,2,B00070,AB0D72CC,INF1209,2,MaÃ¯ga Kassim,M,17.23,2019,SRI
2019-2020,2,B00071,AF57CB9F,INF1209,2,Alassane Sada,M,11.7,2019,SRI
2019-2020,2,B00072,A99F0522,INF1209,2,Tao Rachid,M,12.05,2019,GL
2019-2020,2,B00073,A1DCED28,INF1209,2,Adama Daouda,M,9.26,2019,GM
2019-2020,2,B00074,A3DF14C2,INF1209,2,CissÃ© Samba,M,9.73,2019,GM
2019-2020,2,B00075,ABE615E0,INF1209,2,BÃ¢ Zana,F,10.3,2019,GL
2019-2020,2,B00076,A4CDB493,INF1209,2,SangarÃ© Abdou,M,9.24,2019,SRI
2019-2020,2,B00077,A224387D,INF1209,2,Bamba Cheick,M,11.36,2019,IA
2019-2020,2,B00078,AD807E2D,INF1209,2,Gakou Rahmatou,F,7.03,2019,GE
2019-2020,2,B00079,AEAC2B94,INF1209,2,Karim Lamine,M,10.26,2019,GE
2019-2020,2,B00080,A079F848,INF1209,2,Fatoumata Abdoulaye,M,1.45,2019,GL
2019-2020,2,B00081,A49529B1,INF1209,2,Oumar Mahamane,M,9.36,2019,GL
2019-2020,2,B00082,A908F510,INF1209,2,KÃ©ita AÃ¯da,F,5.85,2019,LT
2019-2020,2,B00083,A28AF623,INF1209,2,Fatoumata Younoussa,M,8.99,2019,GL
2019-2020,2,B00084,A92CF342,INF1209,2,SangarÃ© Modibo,M,9.98,2019,GE
2019-2020,2,B00085,A90BA7D3,INF1209,2,Bouna Mahamane,M,11.95,2019,IA
2019-2020,2,B00086,AF81BEF9,INF1209,2,Abdou Sitan,F,20.0,2019,GC
2019-2020,2,B00087,A5F0BCA8,INF1209,2,Zoumana Boureima,M,10.48,2019,GE
2019-2020,2,B00088,AD9EB73C,INF1209,2,MaÃ¯ga Ousmane,M,15.36,2019,IA
2019-2020,2,B00089,A61B7FA2,INF1209,2,Lassana Halima,F,11.03,2019,GC
2019-2020,2,B00090,A3F2C91C,INF1209,2,Yacouba Issiaka,M,15.41,2019,GM
2019-2020,2,B00091,A73F1B6C,INF1209,2,DjitÃ© Cheick,M,15.8,2019,IS
2019-2020,2,B00092,AB07F4AF,INF1209,2,Bamba FodÃ©,M,10.77,2019,GE
2019-2020,2,B00093,A7AACFFD,INF1209,2,Zoumana Boureima,M,6.05,2019,IA
2019-2020,2,B00094,A3D5A8AF,INF1209,2,Coulibaly Daouda,M,14.79,2019,IS
2019-2020,2,B00095,A4830E32,INF1209,2,Ibrahim SoumaÃ¯la,M,10.93,2019,SRI
2019-2020,2,B00001,A31E1B63,PHY1210,2,Issa Sata,F,16.57,2019,GL
2019-2020,2,B00002,A51D533C,PHY1210,2,Guindo Djibril,M,11.53,2019,GM
2019-2020,2,B00003,AC773862,PHY1210,2,Karim Vieux,M,8.06,2019,GL
2019-2020,2,B00004,A59C175B,PHY1210,2,KantÃ© Salif,M,19.42,2019,IS
2019-2020,2,B00005,A6813438,PHY1210,2,Zouma Souleymane,M,10.6,2019,GM
2019-2020,2,B00006,A5A74F91,PHY1210,2,Tao Djibril,M,18.13,2019,IA
2019-2020,2,B00007,A58A4E30,PHY1210,2,Mamadou Yasmine,F,17.01,2019,GC
2019-2020,2,B00008,A11DDA23,PHY1210,2,Berg AÃ¯da,F,11.33,2019,IS
2019-2020,2,B00009,AD9AB4C2,PHY1210,2,Bakary Youssouf,M,11.17,2019,GL
2019-2020,2,B00010,AD047D3B,PHY1210,2,Sitan FodÃ©,M,10.95,2019,GC
2019-2020,2,B00011,A06439DC,PHY1210,2,Issa AÃ¯ssatou,F,11.81,2019,IA
2019-2020,2,B00012,A4745C6A,PHY1210,2,Zacharie Kadidia,F,12.09,2019,GL
2019-2020,2,B00013,AC06AEEF,PHY1210,2,Aminata Karim,M,11.31,2019,IA
2019-2020,2,B00014,A6C3C7D4,PHY1210,2,DiabatÃ© Ibrahim,M,8.27,2019,GC
2019-2020,2,B00015,ACA0DD76,PHY1210,2,AÃ¯cha AÃ¯ssatou,F,20.0,2019,GE
2019-2020,2,B00016,AFB6D318,PHY1210,2,Gakou Abdoulaye,M,13.88,2019,GC
2019-2020,2,B00017,A785E4DD,PHY1210,2,Lassana Sidi,M,14.17,2019,IA
2019-2020,2,B00018,A36FEB8D,PHY1210,2,Sata Cheick,M,12.77,2019,GM
2019-2020,2,B00019,A8FEBE91,PHY1210,2,Mata Djibril,M,5.08,2019,LT
2019-2020,2,B00020,A1F398C7,PHY1210,2,SidibÃ© M'mah,F,19.45,2019,IA
2019-2020,2,B00021,A5E2718A,PHY1210,2,Halima Kassim,M,8.72,2019,GL
2019-2020,2,B00022,A0E37447,PHY1210,2,Habib Moussa,M,17.37,2019,LT
2019-2020,2,B00023,ABD9F846,PHY1210,2,Berg AÃ¯cha,F,10.13,2019,LT
2019-2020,2,B00024,AC3731B2,PHY1210,2,Gakou Hawa,F,14.72,2019,GL
2019-2020,2,B00025,AF256CB5,PHY1210,2,Rahmatou Assa,F,10.91,2019,GM
2019-2020,2,B00026,A8EB8FDD,PHY1210,2,Nafissa Fatou,F,9.42,2019,IS
2019-2020,2,B00027,A1149066,PHY1210,2,Mata Bakary,M,13.88,2019,IS
2019-2020,2,B00028,A52EC93B,PHY1210,2,Mamadou Rahmatou,F,4.14,2019,IS
2019-2020,2,B00029,AABE3263,PHY1210,2,Koman Nafissa,F,10.08,2019,GL
2019-2020,2,B00030,ACC2EC0E,PHY1210,2,Awa Abdoulaye,M,11.37,2019,GE
2019-2020,2,B00031,AF954601,PHY1210,2,TraorÃ© Sidi,M,5.95,2019,GM
2019-2020,2,B00032,AA2C64E4,PHY1210,2,Nabintou Youssouf,M,18.8,2019,IA
2019-2020,2,B00033,AD17AD4E,PHY1210,2,Djibril Bakary,M,10.74,2019,GC
2019-2020,2,B00034,A901D989,PHY1210,2,Ibrahim Boureima,M,11.19,2019,IS
2019-2020,2,B00035,A7AF5541,PHY1210,2,Sylla Abdoulaye,M,9.59,2019,SRI
2019-2020,2,B00036,AF02D1AB,PHY1210,2,Salimata Elhadj,M,13.44,2019,GC
2019-2020,2,B00037,AE61D142,PHY1210,2,Zacharie Habib,M,18.62,2019,GE
2019-2020,2,B00038,A37165BA,PHY1210,2,Keita FodÃ©,M,18.67,2019,IS
2019-2020,2,B00039,A233A7DD,PHY1210,2,Zoumana Fanta,F,12.61,2019,LT
2019-2020,2,B00040,A8BFE517,PHY1210,2,Kadiatou Mamane,M,18.23,2019,GC
2019-2020,2,B00041,A3031285,PHY1210,2,Barry Ousmane,M,15.67,2019,GC
2019-2020,2,B00042,A44FC3D4,PHY1210,2,Younoussa Boureima,M,14.62,2019,GM
2019-2020,2,B00043,A2DF4567,PHY1210,2,Gakou Fanta,F,20.0,2019,IA
2019-2020,2,B00044,A84C72D9,PHY1210,2,Zouma Fatou,F,18.58,2019,GE
2019-2020,2,B00045,ADF08647,PHY1210,2,Mariam Ibrahim,M,14.66,2019,IS
2019-2020,2,B00046,A4C24F61,PHY1210,2,Yattabaye Abdou,M,15.28,2019,SRI
2019-2020,2,B00047,A9441997,PHY1210,2,DiabatÃ© Mahamadou,M,11.14,2019,GM
2019-2020,2,B00048,A36F6C19,PHY1210,2,KonÃ© Harouna,M,9.0,2019,IA
2019-2020,2,B00049,AC4AAE1D,PHY1210,2,Younoussa Issiaka,M,6.63,2019,LT
2019-2020,2,B00050,AC006A0F,PHY1210,2,Oumou Lassana,M,8.98,2019,GC
2019-2020,2,B00051,A6CA6F44,PHY1210,2,KantÃ© Zacharie,M,12.67,2019,GM
2019-2020,2,B00052,AFBDA9C3,PHY1210,2,Oumou Souleymane,M,11.47,2019,GL
2019-2020,2,B00053,AED7182B,PHY1210,2,Tandja Brahima,M,12.6,2019,GM
2019-2020,2,B00054,A348C74A,PHY1210,2,Keita Alhassane,M,13.42,2019,GE
2019-2020,2,B00055,A98A6D0A,PHY1210,2,ZouolÃ© Amadou,M,12.76,2019,IA
2019-2020,2,B00056,AF699897,PHY1210,2,Salimata Abdoulaye,M,8.64,2019,GL
2019-2020,2,B00057,A44ECF28,PHY1210,2,Gano Mahamadou,M,14.6,2019,SRI
2019-2020,2,B00058,A4235FA3,PHY1210,2,Sali Tidjani,M,12.95,2019,GC
2019-2020,2,B00059,AA094516,PHY1210,2,Karim Oumou,F,12.62,2019,LT
2019-2020,2,B00060,A0CF3098,PHY1210,2,Sacko Bakary,M,10.62,2019,GM
2019-2020,2,B00061,ADC8F01C,PHY1210,2,Oumar Cheick,M,13.41,2019,GL
2019-2020,2,B00062,AC2DBB0B,PHY1210,2,Sacko Ibrahim,M,18.55,2019,GL
2019-2020,2,B00063,A4892699,PHY1210,2,Camara Issiaka,M,13.67,2019,GC
2019-2020,2,B00064,A7F25F9D,PHY1210,2,Lala Awa,F,6.65,2019,GL
2019-2020,2,B00065,A7E4DDDA,PHY1210,2,Makan Vieux,M,10.87,2019,IS
2019-2020,2,B00066,A92B1306,PHY1210,2,Amadou Souleymane,M,15.21,2019,IS
2019-2020,2,B00067,AD6B17D3,PHY1210,2,Zacharie Salimata,F,13.05,2019,IA
2019-2020,2,B00068,A077C012,PHY1210,2,Camara Nouhou,M,6.93,2019,GE
2019-2020,2,B00069,A91FB1D3,PHY1210,2,Souleymane ZÃ©nab,F,13.09,2019,IA
2019-2020,2,B00070,AB0D72CC,PHY1210,2,MaÃ¯ga Kassim,M,16.26,2019,SRI
2019-2020,2,B00071,AF57CB9F,PHY1210,2,Alassane Sada,M,7.35,2019,SRI
2019-2020,2,B00072,A99F0522,PHY1210,2,Tao Rachid,M,15.14,2019,GL
2019-2020,2,B00073,A1DCED28,PHY1210,2,Adama Daouda,M,11.63,2019,GM
2019-2020,2,B00074,A3DF14C2,PHY1210,2,CissÃ© Samba,M,16.03,2019,GM
2019-2020,2,B00075,ABE615E0,PHY1210,2,BÃ¢ Zana,F,10.71,2019,GL
2019-2020,2,B00076,A4CDB493,PHY1210,2,SangarÃ© Abdou,M,13.07,2019,SRI
2019-2020,2,B00077,A224387D,PHY1210,2,Bamba Cheick,M,8.37,2019,IA
2019-2020,2,B00078,AD807E2D,PHY1210,2,Gakou Rahmatou,F,5.5,2019,GE
2019-2020,2,B00079,AEAC2B94,PHY1210,2,Karim Lamine,M,15.11,2019,GE
2019-2020,2,B00080,A079F848,PHY1210,2,Fatoumata Abdoulaye,M,8.16,2019,GL
2019-2020,2,B00081,A49529B1,PHY1210,2,Oumar Mahamane,M,12.28,2019,GL
2019-2020,2,B00082,A908F510,PHY1210,2,KÃ©ita AÃ¯da,F,19.32,2019,LT
2019-2020,2,B00083,A28AF623,PHY1210,2,Fatoumata Younoussa,M,18.29,2019,GL
2019-2020,2,B00084,A92CF342,PHY1210,2,SangarÃ© Modibo,M,9.3,2019,GE
2019-2020,2,B00085,A90BA7D3,PHY1210,2,Bouna Mahamane,M,16.1,2019,IA
2019-2020,2,B00086,AF81BEF9,PHY1210,2,Abdou Sitan,F,18.27,2019,GC
2019-2020,2,B00087,A5F0BCA8,PHY1210,2,Zoumana Boureima,M,9.99,2019,GE
2019-2020,2,B00088,AD9EB73C,PHY1210,2,MaÃ¯ga Ousmane,M,14.59,2019,IA
2019-2020,2,B00089,A61B7FA2,PHY1210,2,Lassana Halima,F,6.07,2019,GC
2019-2020,2,B00090,A3F2C91C,PHY1210,2,Yacouba Issiaka,M,19.48,2019,GM
